user_identities.identity,articles_viewed_per_user,streams_added_per_user,session_id_per_user,push_enabled_user
bb6d9a2a07ce456284b7fed6da437dec,49,15,39,0
bb71060ed8fc4f7f9b1bbe0eac470140,15,335,35,0
bb79db07b8ea4f70a3bf9203320b288b,4,6,11,0
bb7ba7ae356e48c3b03a5e4932de016d,1,15,3,0
bb7bd65f62654b35aef940a56f24904f,6,107,30,0
bb7d51f427d64bb4b29b28c62397c0e1,17,59,11,0
bb8709a367304fc89d6878429c6e044f,6,36,5,0
bb89be80dc2b446a9c71767cadc363e9,11,85,19,0
bb8b1876786e4894b82bc969f064e0ac,8,216,33,0
bb8bd90b7d754682a0a680fceea58f30,1,2,1,0
bb8ff54d64f64bbf981c979f11d2be86,2,21,11,0
bb93f0d4ac7243d4ac13a54de5a9e26a,2,31,7,0
bb940d1362514f3fae52eb4d5e5c67ec,2,10,4,0
bb955f79eb364c138e6a5863d889f8e8,3,21,7,0
bb97218f3471432ba9fd632e743fcee9,18,248,24,0
bb9a34a1a01749888b038346044c2cda,11,78,17,0
bba2c0b3891f43b2848cc98a4fc6e4de,2,5,4,0
bba588f7471c4fefa029f0d82df98552,1,10,2,0
bba6964645094bff890ee0b94224081e,2,48,11,0
bba755bc37de4c5a8db8e4afb27c68c9,8,10,3,0
bba7a9ff8b454ce6bc86c427038d9c78,4,3,7,1
bba92870a2ef49f5afcc1b853294bc7f,1,20,4,0
bba93aff9b73444c8cb23117830cd5ad,4,42,12,1
bbab6b203c1146f298ba306d1e314708,5,5,8,0
bbad4708662a49e3a1a645cce58e5fbe,8,57,11,1
bbaedb83f47e48d7876e5232f12b8cf2,5,3,13,0
bbaf57d7666346f3accab0849b9e5738,3,18,3,0
bbaf9e320d0c4fa6a988f49f2231d7c5,7,16,8,0
bbb01a3b597a497ba92dfd235c53d8a7,2,1,1,0
bbb19b4326ec4dca80ffa43f75a1e97c,4,347,16,0
bbb709b7de4442258dbe42e1f55a0fff,9,4,4,0
bbba4727aa544564bc83265505616342,7,48,12,0
bbba9fbfe23e4ee4a6b27c7f35d9bc52,3,25,5,0
bbbad8c4709b4905a7977d99c15acf54,6,91,14,1
bbc17a9f494e4b4c8caa9bed1cc54281,14,202,21,0
bbc4a48649964bc8b24a2abf5ccc5fc0,2,3,4,0
bbc5c8def80f4df39bb5872e539aa51f,8,60,8,0
bbc78556023a411799c49dcd19678d71,14,87,23,0
bbc81419717a458f833b2fd2573d6c4f,4,41,18,0
bbc832fa31eb4a24a55426cc38b8c9d3,5,7,4,0
bbc8b1f941354e9ebd64082d376db05d,18,147,31,0
bbc96b5a67ed469a9904e5d1173d5f62,7,49,20,0
bbcabe5376b44e2e805877255a7a8c45,1,23,4,1
bbd6a04b9230491183be57fb6033fbe4,7,42,17,0
bbd717269d2442fa9848df08a23d75eb,8,26,4,0
bbddc4c1e856405093af917cf9e13e10,1,19,2,0
bbe10f136a6a45598db8683d9aa179f9,1,95,23,0
bbe5181b71f24c03809c44a4a7b522c2,1,2,2,1
bbe6354969bd480488133f30daed1873,3,7,3,0
bbe72c6fb9f24ec99130224c91cfeae1,1,1,2,0
bbea15c4c18c4fd8a636a110be7c55f0,1,7,1,0
bbed7c6e356e451587b19e7e32496d2b,15,8,15,1
bbef7c424c2d4b67b7991491d03bdcf8,10,381,87,0
bbf19b9099104ec4ab0cbf5e8776428b,2,35,7,0
bbf5dc22ed68445a94d9ad1e0b07d5ba,1,51,8,0
bbf83d2e8507453aa8d7ec20f911282d,1,6,1,0
bbf9057235f2407cae09f5508f46c0e1,6,26,11,0
bbfaf778dbf54fa2b47348b1fa467d15,1,29,2,0
bbff97a7be7441af82d7b0ef816366bd,11,9,6,0
bc00910c22fd4a53a8d087f8fe588258,3,1,4,0
bc00c6adc53d49129677ce8dbb8584ff,6,6,12,0
bc06cc684320434e802c03d1562a96e5,6,31,11,1
bc07899e38294b8790e7226c65a18331,4,16,12,0
bc07f7cd201d45a5a5e00e2650b64c30,1,7,2,0
bc09614e48d54672815b76c331b233c7,18,21,40,0
bc09f23cef83456c9e6b887869cfaacc,9,204,38,0
bc0fbe8c5b034fc890c284d4c1bb3cff,1,354,45,0
bc1147fbfbd24f0280ee96311a9bf400,19,5,6,0
bc11d706e93240348da64e6301bac5b7,9,12,8,0
bc149580297041bdb6e92f99e1658ede,1,8,2,0
bc15997200ee48329cd73d6d2a800241,1,175,5,0
bc1cf273c4804d3da8db7505b224b942,6,314,21,0
bc1d5b251714469da4e4957467366216,11,74,56,0
bc1d5b49aa594c768297354a624bc7b0,4,26,5,0
bc20a4f3db2d4e36a388c239e6d490fb,40,7,32,0
bc20f3f1a52847fdb45e2972e361bb5d,7,86,8,0
bc243cb42dc14ad38db9698543310e56,1,11,2,0
bc3f14f76a1940abbf523a1912a4f111,5,25,9,0
bc3f989ab8d14b9c9912832dab525784,17,439,56,0
bc3fb2c3d2ba46d69ddf2a14c2e67e1d,20,18,22,1
bc41a17484c540249f0722924a87241f,1,4,6,0
bc476985fe964fb5ab3d703beed4211c,2,18,10,0
bc4994f663f34d07b844862d92000eef,2,4,2,0
bc4e7c969438492d85ff010bf840aad5,34,520,49,0
bc4fb1fd83404ec8a03f30067ab8d9af,17,40,10,0
bc5005b5f82a4e409e437f71660250e9,1,2,1,0
bc542aac288c46ae8e2d74593f8c324f,7,7,1,0
bc551a3972f64b7090f03f16875eccaa,44,191,62,0
bc551b9eaf344b1ba8e59de46f63e5d3,10,34,27,0
bc599413bd874cbebce43832f2dc5400,1,9,6,0
bc59b032c24c41e890a415ef83c17ce6,1,7,3,0
bc61ed0ff92247cd845c19bb92551a4d,4,172,20,0
bc6b7a80f6604bc08b19712ee053bac0,1,49,8,0
bc6ec20e49ec4b559daf70ad3505eafe,1,5,1,0
bc6ec53e0f364cac861c68988fbaa6b9,7,212,21,0
bc6f29e2dfed49cd9eb62745682e3abe,11,27,26,0
bc777c1b47a147038f263e789f69c46c,1,1543,22,0
bc781de3678645c985b740e7a0b1355d,2,1,10,0
bc7f3d3ab341412b89f06a62e29052d5,2,6,2,0
bc804832995240f3b22cef676d38f04e,2,26,8,0
bc820d6390f148d5b10e72f32b7e2607,2,97,10,0
bc84e07e483a4e268ade8ff79ebebbc1,5,64,7,0
bc86c403a3d24dbdaf6780e71b85aa1a,8,5,4,0
bc8780baa1c2480689dd8d114d665386,1,4,4,0
bc8aad827c1e4e0c841eaed7df040905,1,44,13,0
bc8cd973801742aa9ee4c13d340a5979,86,583,80,0
bc913bebfbb94bbf9e58e2cfe68cc037,2,14,4,0
bc92d4893f7448a489b3f9c8b989ebaa,2,1,4,0
bc9396f6d08b4e478dc8b35eb831d8f0,4,20,3,0
bc9749aeee5944b4a4959835a22919a6,25,5,28,0
bc99fc06674d482a9177228f7cc55887,4,205,23,1
bc9d8c3e8069472a89ebcc2374efff2f,1,41,6,0
bc9f28c202134110ae410e234a71def7,41,13,27,0
bca6662e240448b5aaa29c194d7d7f9e,28,56,25,0
bca6ace03c32468e85613abfba917aa8,18,313,38,0
bca782e8120b420386f62ad94af1eb6e,11,117,9,0
bca7ac7d17db45c994725afce9c3d0e7,2,22,4,0
bcaf5c9133884e15a00096c56139fb76,1,43,13,0
bcb2e9da564544159305b0697aabce3d,3,64,9,0
bcb5ff558a274ee6a62929153ba10d73,5,38,6,0
bcb9b1715c3942be9752238b97996a7a,9,70,11,0
bcbb4de682e6443dbb397cf0e224538c,5,13,7,0
bcc1ac0c79e24f75a71ad7db59920398,10,28,15,0
bcc4dd3a589d47a291c6c6cf800cf7d5,7,11,8,0
bcc796c1471f4e3da310325703421de0,9,119,6,0
bcc9f1d03d4049ccae28e745f9392164,1,15,2,0
bccc6990e29a445abd3fc73cd3816eda,9,64,21,0
bcd1a0642a914c4b8cfb64e3da0ab7e0,1,2,3,0
bcd4f5bc38a64559ae7eceb463e93a64,6,52,21,0
bcd58da2a11c484695b07386e6c2a1ff,4,119,14,0
bcd60e664f6b4f59bca40f3d6a00e4b4,1,4,2,0
bce0d3052ee64a11a9ca8dc63f569191,9,16,33,1
bce5860a19d542d0909fcdd5c1024721,12,7,49,1
bce5bbe37cd143b6981a97107f434048,9,26,17,0
bce5dbe1f16b45f6a41d3c9769766d85,5,9,5,0
bceb99ca0000492abfdd8f05e23cf015,6,73,21,0
bced4c8206634d189c5c4ac477e8def4,6,1,5,0
bcf34c246f3b40ba99fc2681fb30418c,3,27,6,0
bcf51ef848b545f183a27e599e3a8874,3,20,9,0
bcf5d8b900614dd0b911a7b063040577,3,2,3,0
bcf91ba2e4b746f382aa6419c09dc814,7,88,9,0
bcf9d1b0529047bfa1547a8cc3bf1404,2,3,2,1
bcfbfbf28f2848a282f9ba8ac57e0d12,7,6,6,0
bcfcf2d41d7744d7b6380951f7702e8e,2,18,12,0
bd005f3dcc8f4902be737b97bbcba02e,47,76,25,0
bd015d46642445a3a97c3daf0f8a48bf,1,51,3,0
bd028ae6ee984f8e9d395fcb6ed00618,3,12,8,1
bd03bfdaa9bf42e88d9a953bf8729c42,9,27,12,0
bd0827dbb8784decb57000210d36ce2d,1,11,2,0
bd089225feef47a3ab69386cb650d1cc,1,162,9,0
bd0ddfdeb7234095b1e49d9604da0019,1,22,7,0
bd0e3df48e7541f8bf0d1b4f7fce7f55,5,57,16,0
bd1341a3701a41599c8cec742e87d949,19,20,2,0
bd1ae0ed4b004ee1989fe26a4b40f304,4,1,8,0
bd1d9ba427cd44b8bc3028804f7bb450,10,46,14,0
bd2110bb763549448bb623c63a8cd7c3,25,266,108,0
bd271008248847c2b47c2b36360bd6a9,1,5,4,0
bd2a3a9caae141bb9ac979291dfaac64,16,6,17,0
bd2cce210237482f8930404b082e1326,3,324,12,0
bd34ce4b6bcc4649b5a395ee61df521e,4,23,7,1
bd34f5f130e84f05825a36d0ef5a40d6,42,59,45,0
bd393df04dea4bfa86c829c117234382,2,21,6,0
bd39606dec96477aa8193bc6261fb9f8,18,140,13,0
bd39be0bb46243dcb6c215a8597563ee,4,1,7,0
bd3d35523e194c1fb0a7e4f391b9f5c3,8,40,14,1
bd3e4969f77f4c55b5ab60a0e94a852f,7,10,2,0
bd3e8ffc97ff4ef793d16036f9cbb205,3,161,5,0
bd400d5422a74a2ebfec27a135c6cf03,4,65,16,0
bd439a827f8f43db98f91fd56d4bb4d1,10,732,25,0
bd479f78d62d4acb9129fdfcab4c2dd1,5,9,6,1
bd4a8ac4a8fd4e75b51b8438ea6f85e7,5,17,14,0
bd4c0e8d98ed44c688d8a0d32e648e15,1,52,9,0
bd4fd2708ff347e9b87e7e3f7b03eb8f,5,10,13,0
bd55046344214e668377fee2cad89fdb,11,368,40,1
bd567d6f2a8a48ef83a4c7ef47029271,19,96,30,0
bd58813de36a47599f72a7e81b983509,1,26,4,0
bd5c2070c1334bab8838ae3494562f0e,5,40,30,0
bd5cee2105d34dcab01c4f88d51690c5,17,15,9,0
bd629dcd7e8e4a6e9066b79f83e77e30,2,11,3,0
bd6842c334094dfe9884fee555bb5611,9,48,7,0
bd6870e8c547476b92bf0de10ce34cb3,8,125,23,0
bd6aaf48a561468cb88cf825dc67f513,1,31,12,0
bd6e8c84f0cc45f792c2a03753f622bf,6,6,7,0
bd714be98f664283bef7e5ad41315b64,4,5,1,0
bd72d0baee22405282cad6950a38b119,3,98,17,0
bd746fe4eb634f36a4d5287fd743bfeb,1,8,5,0
bd75024ca2be4942ad609031aefaa9b8,1,11,2,0
bd752085b2f146a681128e02ae20af52,18,234,31,0
bd7735ec217841f9a46eccd743896bb1,30,78,9,0
bd78ad59803a423eb7b0a2eb891226e8,6,4,21,0
bd7c6781b7374159941bb8ed7f155ea3,1,22,6,0
bd7f4e580623455f936ad01d96930289,4,25,13,1
bd8113dd026549ddb3933bf5be0972d8,8,10,19,0
bd83a4b22102417d98968a8dcdd0cece,18,5,25,0
bd85cbd0531a4a5ebfed744ec92698ce,16,58,14,0
bd8753c9cf144bb3974ddd80403b8c6b,2,20,12,0
bd8c585e48f94242969166e997cb4b39,2,7,5,0
bd90c3681ee347c6b6dda783529dc160,1,106,51,0
bd950937bcb241258833c3c24efc4780,1,41,7,1
bd9770dd16334ce48cdd15fa1dcba350,1,12,3,0
bd9cab7727fd4cdabba7d8f3e90ee9a6,1,5,3,0
bda19e6a9dfa4031bbb44a8d8ed83397,4,7,36,0
bda3626e5ce646a8b1bf564f59fae674,1,19,6,0
bda4d4e87dbe4272a33bc3d616768218,5,62,21,1
bdaa973faa9c4477b10e348c9f86e2f8,5,56,6,0
bdac1775946d449ca99515368bc5fb08,4,87,11,0
bdaedb4e2ca64a7f93d94f771e922155,5,26,9,0
bdaf6c1aaf92430894dddcd5c5431a04,17,168,42,0
bdafcbcc9ebf4a60a4315fffee632cba,3,20,15,0
bdb43682d7c0447dadf6229764841901,7,10,8,0
bdb68e398c454d529210e876a8e65af5,1,1,1,0
bdbabf317101497e9e99bf1e31e5aa21,1,5,2,0
bdc30abf0a8849e39684c791e5f63e34,41,278,26,0
bdc58da6a8b1498c902e56517d216b24,18,14,15,1
bdcab6d3ddd04969b0313f1d8c646614,8,2,10,0
bdd15b60c68446529d7342014bdde822,4,38,7,0
bdd2c1dae439408aac1cc0202fb68806,1,6,1,0
bdd57f74e45d4624b42a7795cb21a7d8,3,150,12,0
bdda102c9b58421e8dd35a58a4942c7d,1,76,7,0
bddf5137408c45e3a1c178edfc5c90f8,8,12,5,0
bde4331ec8744861bd22a1309bef0b4c,11,41,9,0
bde44c775e104af7961383def6c77caf,1,113,12,0
bde51ce0578d46d2a77e3af99f4292fe,1,8,5,1
bde5b160976142ae9a185621eda83a91,5,45,11,0
bde9bba1a04245b892024bd1a9d265e6,8,16,11,0
bdec284f17444f9ca409a06059747015,2,9,1,0
bdf1b818fb4c485ea3df5cb71e64ba6a,4,10,2,0
bdf423f9d14a4848b357975a4d5a30d8,4,8,8,0
bdf451e7e43344c6b0ad81b0732f09aa,17,5,13,0
bdf50a5e49b54be99f8c1992641f0cd6,5,5,5,0
bdf8a753b57d41bb84a73ae6683bc769,2,133,16,0
bdf9205245dd431db45fd58083f0213c,1,32,9,0
bdf9e4cb6d1d4456995159f71f662533,4,6,7,0
bdf9ed8e26f74ba8b9b0b0c3b1854dad,4,17,11,0
bdfc20b0bc0549a584c8f20bd9ce44b2,4,31,9,0
bdfe5d1b6138431fac784e83fdc55fe1,5,103,14,0
bdfec23107d141488be99c7e2c7005b3,1,5,2,1
bdffc18191bf497cbe28a9a6c0d9c604,20,654,71,0
be0681b47a7241bc95af1bac7d8e3206,2,2,4,1
be0686d89d7f44f58058c9beaddbe181,22,10,9,0
be0bfe8c6b0f43d3bdd4b51e402d5f85,16,96,36,0
be0c0a2d57644ce2bd1a4016f3d7f203,2,9,4,1
be0dec4d7e504dccb17fb8dbb8849b7d,15,346,59,0
be153dffaba0482d9f53569c8671cbfa,3,73,29,0
be1651d55a294d35ba2bf6d7c567b8d7,14,211,54,0
be1c8f3004d5488ab274d45420ad00b7,3,8,4,0
be293aed0c6a418ab3f99b22336259d5,1,12,1,0
be35971c45bc4b89b36a69058e7c2bff,24,201,87,0
be35fcf7a3354182a27e24bc2e0a3cff,1,23,8,0
be36103582cc45c7a3f45537e68868c3,2,338,41,0
be37ab627d584a57878289010d5b464a,1,24,3,0
be3b96202bc64bde86827b5d88db57d3,1,3,3,1
be3bd5af2d76446c9fe19e32710dcd75,2,21,6,0
be3c77808c1341438023b0ca5542ab5e,7,9,9,0
be3d308e87fd4922bbfd837d3b9b8512,3,53,34,0
be3f1c269ce646499eafec98dab19f74,1,10,8,0
be4035c0b470490ead54db081a46b2b4,73,9,67,0
be409cbdcdc140b28dad45396e7150b3,2,3,5,1
be44a6dad11d4ec3bd19e751f09d9c19,3,47,10,0
be47cec97fec494583b88ad0f3456dd5,2,4,3,0
be5077d55d714de880ccfa99e7e0bf76,8,63,26,0
be54e5d5a3ee4f9cb9cdffe3cf1f5d5d,1,2,2,0
be563f2439f0458e8776073e903cf014,6,26,22,0
be5867f736614735b488579ba213b1d2,2,1,3,0
be655c23a5044047a5249d21d83d3cb3,2,10,10,0
be6ae330fe964f6a902b20070227f36f,15,50,13,0
be6ba5788661462c90ab043d21cc6573,2,97,17,0
be6c5331118148829b6d83d5d97439ec,5,10,14,0
be6da3e8aca14db8b98f463109e7e9a3,1,3,4,0
be6dcc46d4b54f48bd54aa13e0d18390,2,23,3,0
be710c554d5940e1ba18d7d5b4242605,36,1080,19,0
be71dff6ba4a44d189810e0666d86282,2,44,5,0
be72c7fa45094f848b755dcca30722a8,1,1,2,0
be7448ef227444e18321f9fd7e0afabc,9,56,7,0
be76992abd344515bef4ffefcd11e95a,3,48,7,0
be787879c60f44ab85dfe8cd12d812ae,1,74,11,0
be7f2a87904a491aa6f91eaed8eb1191,5,55,16,0
be7f8231f31f415f8c439c52f5bb5046,2,1,5,0
be807f87aa604d4ba3c7229a3c96ea67,1,84,10,0
be846393fe064e9ca6f86a2f54d8cb7e,7,32,96,0
be861a6d878b4648a35b35945fa8f03d,5,138,6,0
be896f5b09ef4a6385d6725b2583a0e6,10,86,45,0
be89b32076a24d25aff96b54cc68d61d,10,24,4,0
be8a75d6e3874ac3a0714bef9bd6aa2c,2,32,3,0
be90f877fb734a29a2aec254ac45a66a,1,61,12,0
be938d637d36432385962c785b40b670,7,13,26,0
be9b8d537cd742eb99a85fa6e3fbd8ad,1,3,2,0
bea088ce376c402780403f2db17a4bb5,2,2,2,0
bea2227e29de4afabd56faa75e9b69df,19,199,16,0
bea5a896650f48baba192cf57d9eae9e,3,164,17,0
bea8ad849a604fe2b9c8a40c9f4d83c1,8,29,16,0
bea97def29ff4f078c0887d2fd84771e,11,30,12,0
beadb52bcad34302ba9033127dcfe9f8,6,33,12,0
beb38fe6b77642259377898847be1a1e,3,28,19,0
beb8783def534bf9b0ad0e96f7e0cd01,26,6,28,0
beba31257c754235b56c60b60ae73d8f,1,1,2,1
bebc315fc0da436888a16c45e05ccb17,19,105,13,0
bec335227b744df1b0a1755d62b84904,13,22,12,0
bec41d6eb7044c338062b0e35f557c40,3,101,61,0
bec4e518d6264e4896814d04726e00c3,15,15,8,0
beca867c04984339a921f3eb539ad374,1,4,1,0
bece88335dc14939b2b5624c1ee33f3f,5,20,6,0
becec50fcd1c408baeb5d9bc1a9abf7f,32,107,40,0
bed1cdc08fb44d0f8afeec19e8d564e6,1,11,4,0
bed72c50494648c2a48466e99d4c91be,7,6,1,0
bed733fd23ce424c9ee4e861a8c2884e,1,5,2,0
bed9faa070ae49a3886e32c813dc2c97,4,16,6,0
beda3e2e74094227913218d705360407,10,12,13,0
beda83041e5b4c45b9db68332bc6ebc7,2,348,5,0
bedc0da7952145f79328ee1b0d38ba0e,1,68,3,0
bedd4a6bb0d54f38a80f86d38b075d95,1,9,2,0
bee17c60be4d4d4dbe5c5371b9d11ea5,1,11,1,0
bee1acfd42da48cbb7c01a8cbcbfeb5e,8,6,24,0
bee386dba2ae458bb6bcc6ab679f6005,2,7,3,0
bee44afda5e64792bdfec9d84cf1cb46,3,17,6,1
bee529d1617043eca12a927fe1400e2a,13,12,12,0
bee9022c851f405b80d10da888a78ce3,1,4,5,0
bee9c7f5a8364547af29f33ebd7ba04f,1,21,11,0
beebcb41502e480bbd05c8a1187e0039,1,10,11,0
beec868762f2429292864fda22ea0c05,6,3,11,1
beee551fee54426ea99098f366b06062,11,207,29,0
bef9dbed59414563a655d563b2fbdbcd,1,12,2,0
beff190d9d87486c9919adc1a9c8fd88,1,7,2,0
bf015ed67dea4f41a72b215313e5667c,26,373,59,0
bf049653102642938e31f24958f5356f,7,62,53,0
bf050895a28346df809419b2fec7369b,2,118,6,0
bf082c18ea5a43e99eadaeddfb32f38b,21,54,19,1
bf0a35efcdc64dadabb3b969228952ab,1,2,4,1
bf10003496654044a95f39247f16e39e,1,1,4,0
bf129c2b77cd4ba8983f567d1a98b26a,14,16,18,0
bf12fba4868845968df168d85df9794e,3,12,4,0
bf14ac566b824f62abaa9976c8096638,1,75,5,0
bf155458ba6a4c81afe6da8356bb002f,3,8,10,0
bf15cd096a0d492bbd5218f0817d15c0,1,34,5,0
bf15f500b6b8445ebc5f7bbe6fbfd232,14,104,23,0
bf17a40f738c4cfaa7014c321383c837,1,10,1,0
bf17d94d424f4a118c618331bbdd8119,3,3,4,0
bf193045914f43e39314fb30a8db38b5,3,8,3,0
bf1c975c006e444f8181a6012188ce11,4,16,6,0
bf2166831acb4166aed9809863b06431,1,129,7,0
bf25df53ded44e349500f5b06a7a9261,1,12,3,0
bf281c49ba344510a95cab517ec77612,13,396,47,0
bf2965eb05134e51a68ca2d3273fb054,3,32,5,0
bf2f1a1b49824d90ba9900ff0007b71f,5,56,5,0
bf2fe624325f4078891e093b443d998b,7,206,27,0
bf306a7006a547a98a017ba90af2a8d4,1,34,8,0
bf30cdbe2f7a4d769f569d6291e50c1d,1,82,8,0
bf32cd89a28e46ae92b81211bdcc945c,6,12,31,0
bf359d36db494599941ca46e2856dc2c,1,1,1,0
bf39f428744f4a2488a0b19a390dd63a,9,64,23,0
bf3d62d7cbfc4282934139453355bf45,2,56,23,0
bf493299b3684ddfa45e40bcf3565523,6,19,1,0
bf4b6edbc35d49f38203c9c5a195dff5,15,16,12,0
bf4ef15f0e534c28972e2d639d027896,16,67,27,0
bf527515425c43a3af41c0108d1056f1,1,1,1,0
bf52e0d9366043e4acde534838a21011,3,92,8,0
bf59c99831a742c5ba7eb3130ce0d3c5,4,20,10,0
bf5de17e89d84745a069669840d3219e,3,21,7,0
bf5df3e4517643989b0107fa861ebd7a,1,32,5,0
bf5fd7989f764f9488494b89586710b2,3,2,10,0
bf645b77f346404a81ad26adee7549fb,2,20,5,0
bf66270e3d114f7ebf96016dafbf80f5,4,12,1,0
bf685355eb094dd7a4f6467690e86047,5,14,33,0
bf6c88d196894c0892875b43e6071e3a,5,24,3,0
bf6f901723ea4b7ca68c4ceac5b6b74a,5,13,4,0
bf705140e6534a7ea116a20fea0d02a3,6,80,5,0
bf70cb352875453c91e19d304e056770,3,15,2,0
bf71d33fd4434d3ba68c8e8572c1c644,11,24,5,0
bf722f7525b14cc18ef2f285fab420cd,1,16,9,0
bf741ccd9bc6497b95eb49097f22b7dc,2,9,5,0
bf7433d01a564d17a4fcc41165f4b862,4,1,8,0
bf754b21285449418eb81d04d17dfcb6,14,222,41,0
bf7740f7445e42d48f5b2963d6096de4,2,20,5,0
bf7768f3585142d19df88a851ac89a63,5,1,2,0
bf78b62ea6664204b43e5b2ac4e4fd0d,13,43,27,0
bf78d68f468f411fb3148d294e065603,1,17,14,1
bf797b3221c94423beaf8bf481e5d33a,3,29,5,0
bf7e289ed3e64ebeb58fcd27c85d9a03,1,12,3,0
bf824a7fcabd4855bc7cc6aefea2a95c,1,10,5,0
bf860a440e354a469b8a43f9b21d144c,1,10,1,0
bf86de348f8c438ebefad205b036600e,20,284,26,0
bf86f72992ba4cb6bfadcd785bdad5b4,1,2,3,0
bf8a8fadbec54d5998d808f1244e10c2,9,20,12,0
bf8af11e6ce54671944d0e4f7e2eceb5,3,46,11,0
bf8b6f43072f40bbbea40a18c3027c07,2,5,3,0
bf8bd204b4f4474e93c7de6d5c3489b6,20,17,21,0
bf903f1349ea440a857e00d8caec2109,8,23,24,0
bf91250f70bf4afd9036b65181505053,2,29,3,0
bf989bbe274844adb0ef59a275336671,7,34,7,0
bf996ef719b34b67b7552b832800a922,4,56,26,0
bf9e5e48d2c04f04b0cc6cbead4310b2,6,65,19,1
bfa20353944047a99e5d9b805c786472,2,130,9,0
bfa9031240fc412997dc143b3f8a9c47,1,31,6,1
bfae6ccb57704c1ba37e398975492556,2,3,5,0
bfb0b40891af488e829db2430e71fb5c,10,22,37,0
bfb0e936ec4e449381ff05470ca45e1c,18,24,15,0
bfb20247ef514d1789fbba9720ee67df,1,34,1,0
bfb20a783f3a404d8861c85a9a13ab14,1,1,2,0
bfb6dd3727a24436b562973923d25abd,5,23,4,0
bfb7bd1f8c944e4b81d3fc657e7912d5,1,8,3,0
bfba325220294ee4b96d3f9e2a6e5c66,3,31,15,0
bfbcfca190174ee4a71c2212b19b4686,2,40,12,0
bfbdb0cbb39c45e8a7fa123b072cd7ec,1,7,5,0
bfbe082a752741caa7254ca3188386f7,13,18,23,1
bfc2ab9df73a4e4697ee2e8934bfa761,15,130,26,0
bfc4eb9b85f44235a2516c292b5639a6,1,4,3,0
bfcc698d7b3d40ffacd941c033147a13,9,89,17,1
bfcd8fea2bb448b783aff24816db5276,5,9,4,0
bfcdb331516546d08cb77d867626870f,7,176,47,1
bfd07d625ab8446e89a0f9ea02e6a480,1,13,6,1
bfd30ff6c2c74039b83c2764103bdf95,8,8,6,0
bfd319a522194ef78c1aaef6705fba69,1,12,8,0
bfdc271f58a44abe9940831e76a8f7ee,100,559,139,0
bfdd04c1f1e84bff815df3d6e6d69095,1,6,2,1
bfe171b44bff43ebb1adc21c50431d3e,4,84,3,0
bfe65f1bf7a74a859c0dc4f015fb1caf,1,1,8,0
bfe887483f1f41b8962395dd3cc1aadd,5,33,6,0
bfea74b85c5740588a41f813604f6671,3,460,41,0
bfec6a979f944894bdf2c128dda9e559,7,7,7,0
bfec981ed9b84e678792d5b10cd318dc,3,68,16,1
bff8a66c11e94897a7fa34c4317c6099,10,645,16,0
bffb7b22b6ce406b8d34b1469bab07b6,10,9,20,0
bffd023458484722991a9f79d2d74506,1,5,1,0
bfff2aa541f64cb8ba8a88f41ced3c85,1,48,6,0
c001fb30c7a64d8eb073c5324131b800,3,26,27,1
c002c23c6ada4d3eb8a3b657f3c45791,20,237,36,0
c0041de4b32c4bdd99ce1a4a55a9a3e1,1,5,7,0
c0042f9f11e641eb9b72c3f919e75d19,17,300,42,0
c0075cc3fc1d43aa884f43d82daa5e00,7,40,32,0
c008a007e88a49b580d3ba10512cafdd,5,406,20,0
c008a84b61834dcbba87bd0c05d2fa57,12,82,16,0
c00b2cc43c154c32aad1ff24ff4a5792,2,1,1,0
c00b912ed7af4635912105d263b0cde5,1,7,7,1
c00c081e51424be396be7e22830c2048,18,104,34,0
c00c8911262b4cbf9a64bb7b4f3a6a51,2,3,4,0
c00dd5315a074a6191559c57cc4186b3,4,28,3,0
c00fa1f8b19c4df9956586250eddba22,1,57,2,0
c0126ab54717474db7549d6f5cc2a63a,5,75,16,1
c013b795128a462f8a094f111dfa8b09,3,193,47,0
c015eb68f8564169ad5c12d1bab64d6e,3,84,27,0
c016a4412b464050afad48e0749f756a,1,11,2,0
c016c199519f4606a92a16e2e3fed351,5,55,5,0
c022326cfb8b4de39023b6315794b661,8,11,4,0
c02285f293364baaa50039f969128893,4,27,10,0
c0249c2d6f9642d1b48ec1736ed710ca,2,11,4,0
c028eedae5fc4afd8f4dcdd6e23a5023,4,44,9,1
c02914cff7974e7fbe574486ff294217,5,6,8,0
c02944cfa80d4374b489cfb4d825bb49,13,84,19,0
c02d3260b86b47c49f0dc87e46e03119,53,704,55,1
c02f4adddc0d4738836fc16097d582d1,2,24,3,1
c0380b5e19144b2bb0f01cc6dde67ae5,5,4,4,0
c03b1672b6554fe9b614ceaa7f7f2746,3,10,8,0
c03bacbb601f44a099d9d537714b1b8a,1,1,4,0
c03c3ca549c7429fa524d019e83ea4c3,3,13,18,0
c03e82bfefdc4b89989ae577735f4864,8,90,16,0
c03ed5c856c34b8d961ebc4a1371c781,2,272,40,0
c0455b9be5c24d239b617a5ce92ada89,6,292,37,0
c04576049b1e4480a83610da05e03f68,2,14,6,0
c04743839f9942d083ecc6968d86e028,5,100,9,0
c04ab3950c2d43ae89f5302fe9a09402,2,2,2,0
c04d37e899bd4a648c34ad2732632616,3,1,7,0
c04d57f5f90c4bffa176d323492eb6fd,5,4,3,0
